Customer ID,Workspaces,Start Date,Months Active,Tier,Active Users,Client Portal Uploads,Report Downloads,Dashboards Created,Reports Created,Templates Created,Budgets Pro,Dashboards Published,Connections,Billing Type,MRR
cus_SCk2Ns14gfTygk,1,4/27/2025,11,Tier 1,3,0,0,7,8,0,4,2,1,year,129
cus_Qu50g5PHtFpctR,1,9/23/2024,18,Tier 2,7,0,7,28,26,1,1,0,6,month,290
cus_QtOnNAxEo5l6H3,1,9/21/2024,18,Tier 3,11,0,148,59,68,7,0,0,15,month,435
cus_Ryw7uPZSSJs120,1,3/21/2025,12,Tier 2,6,0,0,44,21,4,1,2,6,month,290
cus_OqRw9wXGq8H1RY,1,10/19/2023,29,Tier 3,6,0,0,189,161,11,0,2,32,month,899
cus_Su0ZNYsvfNuc2i,1,8/20/2025,7,Tier 3,24,0,17,76,73,5,1,2,14,month,406
cus_OpcX4L3TCcWMwi,1,10/16/2023,29,Tier 2,1,0,55,15,29,3,0,0,6,year,203
cus_TKcr78GG8YdgOY,1,10/30/2025,5,Tier 2,10,0,23,21,35,0,0,0,7,month,290
cus_LQGqPRadfDFvxK,1,3/31/2022,48,Tier 2,6,0,7,18,32,2,0,0,5,month,290
cus_TmUSXiDt8Rk3au,1,1/13/2026,2,Tier 3,4,1,82,56,86,0,23,10,13,year,385
cus_QwNzHDXWuRaGYq,1,9/29/2024,18,Tier 2,16,0,0,16,13,0,20,0,4,month,290
cus_TnFftkX29zgbZP,1,1/15/2026,2,Tier 2,8,0,31,31,59,0,2,0,10,month,290
cus_Su6D5RkqoZVH0x,1,8/20/2025,7,Tier 2,6,0,2,34,14,6,0,2,3,month,290
cus_TugieGaByiEQ3j,1,2/3/2026,1,Tier 1,6,0,0,7,8,0,8,0,1,month,149
cus_S5sDgayTxFO9ag,1,4/8/2025,11,Tier 2,4,0,26,35,42,1,0,0,8,year,203
cus_TPDDrlmRy4BE9u,1,11/11/2025,4,Tier 2,7,0,0,41,31,0,7,0,7,month,540
cus_QNQgrVROt7oUVP,1,6/28/2024,21,Tier 2,7,0,3,9,27,3,7,0,3,month,447
cus_Pli3PyVhP9hFIn,1,3/19/2024,24,Tier 2,2,1,0,52,32,2,4,0,4,year,203
cus_RAX09YUCv1DLS1,1,11/6/2024,16,Tier 3,24,0,5,85,82,2,5,2,13,year,263.9
cus_S3NUFESn6B34rY,1,4/2/2025,11,Tier 1,5,0,6,3,7,0,2,0,1,year,129
cus_Q7O6XKfTWCuPTW,1,5/16/2024,22,Tier 2,14,0,3,28,16,1,0,7,3,month,290
cus_OgFTHS7i4SNcuF,1,9/21/2023,30,Tier 2,8,0,0,21,47,0,6,0,6,year,203
cus_MIFWi2XEWS1NIv,1,8/22/2022,43,Tier 5,98,2,652,340,492,72,1,0,103,month,1957
cus_SdxoTZ6dXpvGYq,1,7/8/2025,8,Tier 2,8,0,17,23,21,0,0,0,4,month,290
cus_PrFzXj4m9n1eRM,1,4/3/2024,23,Tier 1,3,0,0,25,2,0,1,5,1,month,149
cus_Oz06B5RuV8NiCc,1,11/10/2023,28,Tier 3,7,0,8,142,47,24,6,0,13,month,377
cus_Q7k8iVVCkl8ey3,1,5/17/2024,22,Tier 1,0,0,0,5,23,0,5,2,1,month,149
cus_SG0z3NtztucorW,1,5/5/2025,10,Tier 2,6,0,44,16,39,0,0,0,5,month,290
cus_NRr0DUS443cHxz,1,3/1/2023,36,Tier 1,3,0,5,2,19,0,2,0,1,month,149
cus_RviEw7tNZgDR6c,1,3/12/2025,12,Tier 1,9,0,0,10,9,0,0,1,1,month,149
cus_MzKpKwbhOP4Qsh,1,12/15/2022,39,Tier 1,8,0,0,16,7,0,0,0,1,month,149
cus_Oq2MfldIXhKPXB,1,10/17/2023,29,Tier 2,8,0,62,10,14,1,0,0,4,year,203
cus_RKKjmQcMvbl1gz,1,12/2/2024,15,Tier 3,10,0,101,63,88,6,1,1,17,month,493
cus_LlJzJPOkyiqw9z,1,6/14/2022,45,Tier 3,0,0,40,205,137,1,0,1,18,year,365.4
cus_U2AljVxTNS8Eo2,1,2/23/2026,1,Tier 2,6,0,31,21,33,0,13,0,5,month,290
cus_S2tIdLa4XUjD9a,1,3/31/2025,12,Tier 2,9,0,26,13,28,0,0,0,3,month,290
cus_PhcUwBmwmhf4tZ,1,3/8/2024,24,Tier 2,6,0,3,27,20,0,16,0,6,month,290
cus_QiRBZ2F6pAQ99y,1,8/23/2024,19,Tier 1,8,0,0,1,13,0,14,0,1,month,149
cus_QkLVxjAsedOLRb,1,8/28/2024,19,Tier 1,5,0,0,11,6,0,6,0,1,year,203
cus_Td6JKFgyVGa5DG,1,12/18/2025,3,Tier 2,17,0,18,10,11,2,0,0,3,month,290
cus_JItV6XVGP5IBnl,1,4/14/2021,59,Tier 2,4,0,5,32,21,7,0,1,5,month,116
cus_TSCWTw5eLR8jGh,1,11/19/2025,4,Tier 2,9,0,0,50,33,1,0,0,10,month,290
cus_SumsSMKKBV9s7m,1,8/22/2025,7,Tier 2,8,0,24,30,41,0,1,0,9,month,290
cus_OOFTlQ6gll02c5,1,8/4/2023,31,Tier 2,5,0,0,34,32,0,8,2,7,month,290
cus_RQdTh6JVzOrmeV,1,12/19/2024,15,Tier 2,3,0,4,26,25,2,3,1,4,month,290
cus_R2H2UuuMOzlmei,3,10/15/2024,17,Tier 3,14,0,1,76,99,3,5,12,21,month,149
cus_Sc76a8luoEY8Ju,1,7/3/2025,8,Tier 2,9,0,6,36,33,0,0,0,8,year,203
cus_Qf1PtltEcJGr5v,1,8/14/2024,14,Tier 1,5,0,5,9,10,0,0,1,1,month,149
cus_OyDRgTxhmepvvP,1,11/8/2023,28,Tier 3,8,0,39,35,73,3,15,0,11,month,290
cus_SH5Z4dQfkmiDz8,1,5/8/2025,10,Tier 3,17,0,44,84,62,1,2,0,15,month,435
cus_HJCj2SlTzvdRTi,1,5/19/2020,70,Tier 3,8,0,96,63,202,0,1,0,23,month,625
cus_TczB6HauM4YWIo,1,12/18/2025,3,Tier 2,10,0,25,19,20,0,2,1,3,month,290
cus_Qs3PhA3MT22gaF,1,9/18/2024,18,Tier 2,3,0,6,29,36,1,3,1,10,month,290
cus_Qcaq0WaKjsTGfa,1,8/8/2024,19,Tier 2,7,0,24,12,11,0,1,0,3,month,290
cus_PRON4YXQQW87YN,1,1/25/2024,26,Tier 3,15,0,52,40,108,17,0,0,20,month,550
cus_TakoMt3VNyNhPl,1,12/12/2025,3,Tier 1,3,0,0,11,4,2,2,0,1,month,149
cus_SQpCD0DJRgww1Z,1,6/3/2025,9,Tier 2,7,0,28,12,21,0,0,0,4,month,290
cus_TI5R3vRzkImi2X,1,10/23/2025,5,Tier 1,4,0,2,9,5,0,2,0,1,month,149
cus_NsOYUm2uzHt6uu,4,5/11/2023,34,Tier 4,30,0,0,295,443,18,4,2,53,year,704.9
cus_RtYKAgcmkgOL1Z,1,3/6/2025,12,Tier 2,6,0,2,16,39,0,10,0,5,month,290
cus_SBQHJs1Mgb8KJG,1,4/23/2025,11,Tier 1,0,0,0,12,13,0,2,1,1,month,149
cus_THZHrrUV300doS,1,10/22/2025,5,Tier 2,10,0,2,21,22,0,3,4,5,month,290
cus_U1NfCZFv1QZLuD,1,2/21/2026,1,Tier 1,4,0,0,4,10,0,17,0,1,month,149
cus_RKFCDtxmRQCPRY,1,12/2/2024,15,Tier 2,3,0,0,27,21,2,5,5,5,month,290
cus_SgEMlPepr3Awm2,1,7/14/2025,8,Tier 2,6,1,5,30,31,0,3,1,6,month,290
cus_OE5IfdcZToQhbI,1,7/8/2023,32,Tier 1,1,0,0,19,6,0,3,0,1,month,149
cus_QMplt32VmFMFTl,1,6/27/2024,21,Tier 3,8,0,95,95,83,0,0,0,25,month,725
cus_QLCEozvoQ1AmGU,1,7/22/2024,20,Tier 2,10,0,30,11,25,0,0,0,3,month,290
cus_TkACVonCTXBedU,1,1/6/2026,2,Tier 1,10,0,21,5,7,1,0,0,1,month,149
cus_PEdaTWXiNj8420,1,12/22/2023,27,Tier 3,12,0,27,69,89,3,1,1,14,month,406
cus_Kgc0AeHiHOZulC,1,11/29/2021,52,Tier 2,7,0,15,11,15,0,1,1,3,year,203
cus_SEnbjv2pwigmtz,1,6/1/2025,9,Tier 1,5,0,0,5,9,0,7,0,1,month,149
cus_RHrCF50XMIy6KM,1,11/26/2024,16,Tier 1,2,0,0,17,3,0,7,0,1,month,149
cus_TGtZd2AxQnpeeX,1,10/20/2025,5,Tier 3,7,0,57,45,77,6,5,0,13,month,377
cus_SWXFBewtYcZ8YE,1,6/18/2025,9,Tier 2,6,0,7,23,27,0,2,0,5,month,290
cus_QReBXNFR2oX94r,1,7/9/2024,20,Tier 2,8,0,1,19,35,3,0,0,7,month,290
cus_QXDu1vWv8xots8,1,7/24/2024,20,Tier 1,3,0,15,15,8,0,0,0,1,month,149
cus_NocJsxsVNRQCN5,1,5/1/2023,34,Tier 4,38,0,213,130,240,12,0,0,51,month,1122
cus_RsO2lrSJkwkT2Q,1,3/3/2025,12,Tier 1,5,0,0,7,5,0,2,2,1,month,149
cus_R2MAEB0vZOKScY,1,10/15/2024,7,Tier 1,7,0,16,4,9,0,0,2,1,month,149
cus_TqaZrhHxPHbEjG,1,1/23/2026,2,Tier 1,6,0,0,8,6,0,1,1,1,month,217.5
cus_R4wnTEING75Db6,1,10/22/2024,17,Tier 2,8,0,59,12,14,0,0,1,3,month,290
cus_TKGvb40VmjK52Q,1,10/29/2025,5,Tier 1,10,0,0,5,5,0,1,1,1,month,149
cus_U27gEBw850TXGI,1,2/23/2026,1,Tier 2,10,0,81,21,32,0,4,0,7,year,203
cus_N6T2Rog5oWQZhc,1,1/3/2023,38,Tier 3,0,0,181,33,93,14,1,0,13,month,377
cus_RGWlR6pmDub8uJ,1,11/22/2024,16,Tier 2,8,0,0,19,7,1,8,3,2,month,298
cus_TUmlV3l5PH4PRi,1,11/26/2025,4,Tier 2,7,0,32,20,26,1,0,0,6,year,203
cus_U2RsejnbpRBYW1,1,2/24/2026,1,Tier 2,3,0,3,52,36,2,0,0,10,month,290
cus_Rz6zcIzsoYAXeh,1,3/21/2025,12,Tier 2,7,0,33,6,17,0,0,0,2,month,298
cus_U4k1gti1QYmdsR,1,3/2/2026,1,Tier 2,3,0,17,37,40,3,0,0,8,month,290
cus_TetyJMQ0a7KkHk,1,12/23/2025,3,Tier 1,5,0,0,9,3,1,1,2,1,month,149
cus_TptWWU5e0oB3qB,1,1/22/2026,2,Tier 2,5,0,13,25,33,3,0,0,8,month,290
cus_T7BodMCIrTbJCz,1,9/24/2025,6,Tier 2,6,0,6,18,27,0,2,1,6,year,203
cus_NxLEm5ZucsmiSM,1,5/24/2023,34,Tier 3,13,0,16,70,105,18,0,0,11,year,223.3
cus_Q28SaCwovE9pOo,2,5/2/2024,22,Tier 2,10,0,8,4,12,0,8,0,2,month,149
cus_T6OvOYOPEO61RN,1,9/22/2025,6,Tier 2,8,0,8,13,14,0,4,1,3,month,290
cus_TRlEGQVd9CLYDc,1,11/18/2025,4,Tier 1,6,0,0,13,3,0,1,0,1,month,149
cus_OQQa30qu9SZmYb,1,8/10/2023,31,Tier 1,0,0,17,2,7,1,1,0,1,month,149
cus_RnFyNZUNKHr9uq,1,2/18/2025,13,Tier 1,1,0,0,7,15,5,0,1,1,month,149
cus_RKTX9lwQ9zQ9tr,1,12/3/2024,15,Tier 2,6,0,7,15,26,2,0,0,5,month,290
cus_QR8MUCMLpwIy2e,1,7/8/2024,20,Tier 5,49,323,1,525,1131,25,0,78,116,month,2530
cus_OiZGcvqEkUz8ut,1,9/28/2023,30,Tier 2,8,0,0,46,13,1,1,1,2,month,298
cus_QS2zrQNl45cTib,1,7/10/2024,20,Tier 3,20,0,0,37,48,6,77,0,11,month,319
cus_TMLnZWbJRd7uIb,1,11/4/2025,4,Tier 1,7,0,0,4,9,0,1,0,1,month,149
cus_U3gSUdyWq8Gzm3,1,2/27/2026,1,Tier 1,7,0,0,15,13,0,0,0,1,month,290
cus_T1VLNsnBheHAL3,1,9/9/2025,6,Tier 1,5,0,1,8,5,4,0,0,1,month,149
cus_TdTd9PcyZpGjGq,1,12/19/2025,3,Tier 2,5,0,12,20,44,1,0,0,6,month,290
cus_TjiAHa3VupGK95,1,1/5/2026,2,Tier 3,22,0,7,66,78,0,9,0,21,month,550
cus_Q1PUlJP58MeCME,1,4/30/2024,23,Tier 3,7,0,74,65,68,3,0,0,15,year,304.5
cus_Sk1gqiITHuhQ2Y,1,7/24/2025,8,Tier 2,0,0,0,49,19,1,9,1,2,month,290
cus_FrgbX51q7BxkJc,1,4/23/2021,59,Tier 2,0,0,0,49,49,2,0,2,7,month,100
cus_RLRaHyxfNxpgPI,1,12/5/2024,15,Tier 1,0,0,0,20,20,0,0,0,1,month,149
cus_Tnro58G2BXXgvr,1,1/16/2026,2,Tier 1,6,0,34,8,11,0,0,0,1,month,149
cus_McCMtqe29U3Q8F,1,10/15/2022,41,Tier 1,3,0,0,17,10,0,0,0,1,month,149
cus_TcLBBOXmbwDnjW,1,12/16/2025,3,Tier 1,8,0,0,13,4,0,0,4,1,month,149
cus_Oszry2OkuWeI5h,1,10/25/2023,29,Tier 1,4,0,5,2,10,0,1,0,1,month,149
cus_Nk5MZvX9SDa1yt,1,4/19/2023,35,Tier 2,1,0,0,42,16,1,17,0,3,month,290
cus_TmRg60kVFqtKwx,1,1/12/2026,2,Tier 2,7,0,15,28,30,0,0,0,7,year,385
cus_LnqMxphruaExDs,1,6/2/2022,45,Tier 3,7,0,89,38,58,0,3,0,12,month,348
cus_T5LSJ3qMeFiXOU,1,9/19/2025,6,Tier 3,17,0,14,56,72,2,2,1,14,year,284.2
cus_SLeaoMS5hblKhI,1,5/20/2025,10,Tier 2,8,0,1,17,13,0,11,0,2,month,290
cus_QlnI1Qb2igp9FF,1,9/1/2024,18,Tier 3,8,0,0,50,58,9,8,5,11,month,319
cus_SgDhpX1Ah1jbFT,1,7/14/2025,8,Tier 1,12,0,0,10,3,0,0,0,1,month,149
cus_QfpzjG6sFvRW1S,1,8/16/2024,19,Tier 1,7,0,14,2,5,0,0,0,1,month,149
cus_QabTH3Xu0pmImy,1,8/2/2024,19,Tier 3,8,0,0,132,99,0,10,0,28,month,812
cus_OnQfpLQsD9nn5U,1,10/10/2023,29,Tier 1,0,0,0,7,13,0,3,0,1,,0
cus_QEBetCjdRKRMQu,1,6/3/2024,21,Tier 4,0,0,0,331,448,30,7,0,89,year,1183.7
cus_MdHheZ6BAKchnv,1,10/17/2022,41,Tier 2,7,0,1,43,22,0,2,0,3,year,387
cus_PY8mGlsFgvy6gB,1,2/12/2024,25,Tier 2,7,0,5,19,31,0,1,0,5,month,290
cus_LF6pw2KshL4lGV,1,3/1/2022,48,Tier 2,1,0,0,91,56,0,0,0,6,month,290
cus_T03NgPUGh0Vi2D,2,9/5/2025,6,Tier 2,11,0,3,17,21,0,3,0,5,month,290
cus_ST4hNKfQpTsW2d,1,6/9/2025,9,Tier 3,8,0,423,28,66,5,0,0,12,month,348
cus_ToFSYBZnJ5d6kS,1,1/17/2026,2,Tier 2,4,0,9,19,42,0,4,0,6,month,290
cus_TU4PyZwsp5cvfp,1,11/24/2025,4,Tier 2,5,1,4,18,19,0,5,1,3,year,203
cus_TC0mDx2tMhsmmr,1,10/7/2025,4,Tier 2,6,0,0,18,22,0,7,1,5,month,290
cus_Txjx6ybpvZohQw,1,2/12/2026,1,Tier 2,2,0,28,19,32,4,0,0,6,month,290
cus_P8LPjSRUDflOK0,1,12/5/2023,27,Tier 2,15,0,1,9,11,0,4,2,2,month,290
cus_MH3f67cpGU9LP2,1,8/19/2022,43,Tier 2,4,0,9,8,43,1,1,0,4,month,290
cus_R5Fso8fZhjXlMG,1,10/23/2024,17,Tier 1,0,0,0,8,13,0,2,0,1,month,149
cus_TapznURO8A2fLF,1,12/12/2025,3,Tier 1,4,0,0,7,7,0,1,0,1,month,149
cus_T4WxcN4EZxQYlb,1,9/17/2025,6,Tier 2,7,0,18,15,21,1,0,0,4,month,290
cus_KE6gTF5wUvV50q,1,9/14/2021,54,Tier 1,2,0,7,6,16,1,0,0,1,month,59
cus_Rz8wlSsIuBbLt0,1,3/21/2025,12,Tier 2,7,0,1,28,37,0,0,0,9,month,290
cus_NXj8Qj6rxJBSDN,1,3/17/2023,36,Tier 3,7,0,8,73,92,13,3,0,12,month,348
cus_StGIMPH7b2xGa0,1,8/18/2025,7,Tier 1,7,0,0,11,3,1,0,0,1,month,149
cus_T8zBv9SV2Q7fjp,1,9/29/2025,6,Tier 2,14,0,0,7,6,0,9,0,2,month,290
cus_KW8X0eslLURM17,1,11/1/2021,52,Tier 1,1,0,0,15,4,6,0,1,1,month,149
cus_Qab9qBf6D2gv1S,1,8/2/2024,19,Tier 3,7,0,3,97,88,1,10,0,11,month,319
cus_TjmAFf9dJYtAyp,1,1/5/2026,2,Tier 3,10,0,22,87,146,5,0,0,29,month,638
cus_Hqy0S6kIQ0pNjQ,1,8/17/2020,67,Tier 3,18,0,0,80,63,3,2,2,12,month,260
cus_Ke2hceV8DISUQC,1,11/22/2021,52,Tier 2,6,0,6,12,8,2,0,1,2,month,200
cus_TXpHyHd47Zt968,1,12/4/2025,3,Tier 1,5,0,1,3,5,0,5,0,1,month,149
cus_TxLOqxtEFfjwz1,1,2/10/2026,1,Tier 1,3,0,0,8,4,0,8,0,1,month,149
cus_SmCU4QbWdMjVSx,2,7/30/2025,8,Tier 2,9,0,0,38,12,2,0,0,3,month,290
cus_SFyeUIDoSAsRcZ,1,5/5/2025,10,Tier 1,7,0,9,4,5,0,0,0,1,year,129
cus_Sm24nSjTBBlzql,1,7/30/2025,8,Tier 2,6,0,0,22,15,2,2,1,2,month,290
cus_R02KizjXUIMgCb,1,10/9/2024,17,Tier 3,1,0,1,174,108,2,8,0,23,month,550
cus_U0JvwLHBI9opHF,1,2/18/2026,1,Tier 1,5,0,0,9,3,0,2,0,1,month,149
cus_Si3NLpPeCrLeq8,1,7/19/2025,8,Tier 2,10,0,12,11,13,0,0,0,3,month,290
cus_SCGPbInkBjQJ8c,1,4/25/2025,11,Tier 1,2,0,0,8,5,0,2,1,1,year,129
cus_TsPo4mzGcYCnf2,1,1/28/2026,2,Tier 2,14,0,2,31,39,0,0,0,8,year,203
cus_SXF3V3Z7cv5yIe,1,6/20/2025,9,Tier 3,6,0,447,39,59,2,2,0,13,month,377
cus_TbxptY0bJw5gQl,1,12/15/2025,3,Tier 2,10,0,0,22,9,1,3,0,2,month,290
cus_TU5leoTzdRxYhB,1,11/24/2025,4,Tier 1,6,0,0,7,4,0,1,0,1,month,149
cus_TmPt8rHFFRLyz2,1,1/12/2026,2,Tier 2,5,0,0,54,30,0,0,2,9,month,290
cus_SjxDzTkxk99RSb,1,7/24/2025,8,Tier 1,2,0,6,4,34,0,0,0,1,month,149
cus_Ts51id6hmUmjL5,1,1/27/2026,2,Tier 1,6,0,0,5,5,0,3,0,1,month,149
cus_TXLegYSLvJMBdT,1,12/3/2025,3,Tier 1,4,0,0,5,3,0,4,0,1,month,149
cus_TEE2YBNJX0WBxU,1,10/13/2025,5,Tier 2,10,0,6,12,7,2,0,0,2,month,290
cus_LMZmTHn5KNWvOe,1,3/21/2022,48,Tier 3,15,0,21,90,98,3,0,0,21,year,385
cus_TlFnwhB7xuYtCK,1,1/9/2026,2,Tier 3,7,0,30,62,73,9,3,1,14,month,406
cus_OFxvXRuapBNK1c,1,7/13/2023,32,Tier 2,0,0,0,46,20,0,4,11,4,month,290
cus_RtsUrDO2rr5cjN,1,3/7/2025,12,Tier 2,5,0,1,29,43,0,0,0,6,year,203
cus_TEhG514Q6BzTkK,1,10/14/2025,5,Tier 3,15,0,19,69,86,0,0,1,14,month,550
cus_TUstczR0cju78Y,1,11/27/2025,4,Tier 1,3,0,6,7,8,0,0,0,1,month,149
cus_POiYclvS6Z9CUv,1,1/18/2024,26,Tier 2,9,0,0,33,17,1,0,0,7,year,203
cus_Tetm8Z5YhSCB1W,1,1/20/2026,2,Tier 2,4,0,5,15,14,0,24,0,2,month,298
cus_SG135gJZmDSlhS,1,5/5/2025,10,Tier 1,3,0,1,3,6,0,3,0,1,month,149
cus_T6XFRZU3Nh3Anw,1,9/23/2025,6,Tier 2,8,0,0,28,8,5,0,0,2,month,290
cus_JAvVXuyE2skNbH,2,3/24/2021,60,Tier 4,23,0,131,188,250,3,0,0,54,month,364
cus_Omxlc2HuMRoRqG,1,10/9/2023,29,Tier 2,2,0,0,39,10,15,0,0,2,month,290
cus_TFptgXldDrX0aG,1,10/17/2025,5,Tier 1,3,0,0,5,6,0,2,1,1,month,149
cus_U141LBtTVMwGOH,1,2/20/2026,1,Tier 2,5,0,15,20,23,0,4,0,6,year,203
cus_SzfFAs1JzEk2Wk,1,9/4/2025,6,Tier 2,4,0,0,44,42,0,0,0,10,month,290
cus_JtCnXdcx7c1Fac,1,7/20/2021,52,Tier 2,2,0,0,26,31,4,0,0,4,month,290
cus_Su5JY5lDukMP2K,1,8/20/2025,7,Tier 2,6,0,6,9,15,1,2,0,2,month,298
cus_SwpJxUwIvRU6vJ,1,8/28/2025,7,Tier 1,5,0,18,3,4,0,0,0,1,month,149
cus_QefW2Xw2rhR8xT,1,8/13/2024,19,Tier 3,9,0,0,148,141,1,0,0,47,month,1034
cus_QOvTZ7j0jAroWb,1,7/2/2024,20,Tier 2,6,0,0,9,29,4,0,0,4,month,290
cus_TmlTp5ys94Xa7a,1,1/13/2026,2,Tier 2,12,0,10,15,20,0,0,0,4,month,290
cus_U5VW9COs3iqoHi,1,3/4/2026,1,Tier 2,4,0,17,16,20,4,0,0,3,month,290
cus_TnW3gEuJSD2wdp,1,1/15/2026,2,Tier 1,4,0,0,12,5,0,0,3,1,month,149
cus_JWg7duhbZqXwu4,1,5/21/2021,58,Tier 1,1,0,0,10,14,0,0,1,1,month,149
cus_T7rafrVyVPzC5M,1,9/26/2025,6,Tier 1,2,0,0,3,8,0,4,0,1,month,149
cus_OoQyVxnkzaP8eO,1,10/13/2023,29,Tier 3,12,0,9,56,192,0,0,0,18,month,522
cus_S8LCnbmWDkHaCl,1,4/15/2025,11,Tier 3,13,0,30,45,76,6,0,0,15,year,385
cus_Qc95CliJhnVnn2,1,8/6/2024,19,Tier 2,7,0,18,6,9,0,2,1,2,month,298
cus_Tjo7sYt35jIbgq,1,1/5/2026,2,Tier 1,4,0,7,4,4,0,0,0,1,month,149
cus_TlDSqu8wWkjaRR,1,1/9/2026,2,Tier 1,4,0,3,3,9,0,1,0,1,month,149
cus_TzrwZv4maJ7Rgk,1,2/17/2026,1,Tier 3,3,0,24,72,53,14,0,9,13,month,377
cus_S0DVashJZYJILV,1,3/24/2025,12,Tier 2,7,0,0,11,20,0,8,0,3,month,290
cus_NxfpOMxPGwLObq,1,5/25/2023,34,Tier 3,0,0,0,129,157,0,0,8,22,month,638
cus_JL1daYRvBTKAYX,1,4/20/2021,59,Tier 1,1,0,11,3,34,0,0,0,1,month,50
cus_TznnO2slFAgakH,1,2/17/2026,1,Tier 2,2,0,4,22,27,1,2,1,5,month,290
cus_TOpWaxvrNnpXmj,1,11/10/2025,4,Tier 1,4,0,4,4,6,0,0,0,1,month,149
cus_Q58PDOHwiHiIpO,1,5/10/2024,22,Tier 2,9,0,0,34,19,0,0,0,7,year,203
cus_SgWa2ZoqDh7rKj,1,7/15/2025,8,Tier 3,7,0,5,83,62,10,1,1,15,month,550
cus_O8XBipkG4vLeQA,1,7/23/2023,32,Tier 1,8,0,0,3,3,0,1,0,1,month,149
cus_OpxM9ZW6uiOWFf,1,10/17/2023,29,Tier 1,6,0,0,7,5,0,0,0,1,month,149
cus_TnGcKuyNgIEqoK,1,1/15/2026,2,Tier 2,6,0,4,18,15,0,6,0,3,month,290
cus_KA0njsingVKVIr,1,9/3/2021,54,Tier 2,5,0,5,9,49,0,1,0,3,month,290
cus_PX7npAtrCenrcU,1,2/9/2024,25,Tier 2,1,0,0,28,22,4,1,0,4,month,290
cus_NSd7BJbW7rVlQE,1,3/3/2023,28,Tier 2,1,0,0,48,58,0,0,0,8,month,261
cus_TcLYjMml2oXoF8,1,12/16/2025,3,Tier 1,4,0,0,2,8,0,3,0,1,month,149
cus_TledJYu0CNcs55,1,1/10/2026,2,Tier 1,6,0,1,5,4,0,1,0,1,month,149
cus_Tcyfw50zLHCqmc,1,12/18/2025,3,Tier 2,5,0,30,16,22,0,0,0,3,month,290
cus_O9y8sBECoTWAL4,1,6/27/2023,33,Tier 3,6,0,46,92,77,1,0,0,18,month,522
cus_TKibj2k6fjMhXi,1,10/30/2025,5,Tier 2,0,0,0,27,24,25,0,0,3,month,290
cus_T2doOFRYIzn66y,1,9/12/2025,6,Tier 2,6,0,11,9,16,0,0,0,2,year,203
cus_TABKHkwzLXWy3z,1,10/2/2025,5,Tier 3,20,1,9,65,37,1,0,1,12,month,348
cus_Tmpoeeqg73NH1X,1,1/13/2026,2,Tier 1,2,0,0,5,4,1,2,0,1,month,149
cus_RasQv9NCGjrNw8,1,1/16/2025,14,Tier 2,1,0,4,28,40,1,0,0,6,month,290
cus_R5MJMzvoQTCWnw,1,10/24/2024,17,Tier 1,0,0,0,9,6,0,2,0,1,month,149
cus_SoxHdut7HvM4Uj,1,8/7/2025,7,Tier 2,5,0,0,20,9,1,4,0,4,month,290
cus_MNp1NT32PgNF66,1,9/6/2022,42,Tier 1,1,0,0,16,4,2,0,0,1,month,149
cus_QrtVRTyMWZ84ea,1,9/17/2024,18,Tier 1,2,0,0,14,3,0,0,4,1,month,149
cus_RaNLEh4i2pR2bt,1,1/14/2025,14,Tier 1,3,0,0,3,4,0,9,0,1,month,149
cus_TRq5xQXFDPfOWR,1,11/18/2025,4,Tier 1,4,0,3,4,8,0,0,1,1,month,149
cus_TOppVoeLxNLqUF,1,11/10/2025,4,Tier 2,3,0,13,10,19,0,7,0,3,year,203
cus_U5RS9pPYpmNAwK,1,3/4/2026,1,Tier 1,3,0,7,4,12,0,0,0,1,month,149
cus_RQKcINuXxq4LPt,1,12/18/2024,15,Tier 2,4,0,0,30,6,0,8,0,2,month,298
cus_SW6yza6rgskgOJ,1,6/17/2025,9,Tier 2,6,0,0,9,19,0,35,0,2,month,290
cus_TUP2KsKUATa65g,1,11/25/2025,4,Tier 2,12,0,10,10,12,0,0,0,3,month,290
cus_OGkoucynl2iezh,1,7/15/2023,32,Tier 3,12,0,19,39,65,4,1,0,12,month,348
cus_ThBLT3IuO0nWjM,3,12/29/2025,3,Tier 2,8,0,3,18,20,0,0,1,3,month,290
cus_RCoFCAoU0MvX8L,1,11/12/2024,16,Tier 1,0,0,0,7,7,1,1,0,1,year,129
cus_QQRcRl8jV0Z4gc,1,7/6/2024,20,Tier 1,1,0,0,12,2,4,0,1,1,month,149
cus_T6mgY9OJYbaLJL,1,9/23/2025,6,Tier 2,5,0,0,20,6,2,1,2,2,month,290
cus_PE0kA9WfY5NuLQ,1,12/20/2023,27,Tier 1,4,0,0,2,3,0,8,0,1,month,149
cus_TeVajQoKOReRep,1,12/22/2025,3,Tier 1,4,0,0,6,3,0,1,0,1,month,149
cus_Sx2aLz9KKm7jxZ,1,8/28/2025,7,Tier 2,3,0,58,29,26,0,1,0,4,month,290
cus_TS68GXyNqQj9Jo,1,11/19/2025,4,Tier 3,21,0,36,51,60,0,0,0,15,month,435
cus_PGDXSUiD2o89b4,1,12/26/2023,27,Tier 2,3,0,0,19,28,3,0,1,8,month,550
cus_RnEsxqjNbbL3s4,1,2/18/2025,13,Tier 1,1,0,2,5,17,0,0,0,1,month,29.02
cus_SuS2gIjddJgqx1,1,8/21/2025,7,Tier 3,7,0,3,43,33,0,7,4,11,month,319
